RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Gender_Encoded,Geography_France,Geography_Germany,Geography_Spain,CardType_Encoded,Age_Tenure_Interaction,Salary_Balance_Ratio,Credit_Age_Interaction,Age_Squared,CreditScore_Squared,Tenure_Squared,Age_Group,CreditScore_Category,Has_Balance,Active_Months,Complain_With_Low_Satisfaction,Tenure_Group,CreditScore_StandardScaled,Age_StandardScaled,Tenure_StandardScaled,Balance_StandardScaled,EstimatedSalary_StandardScaled,Point Earned_StandardScaled,Age_Tenure_Interaction_StandardScaled,Salary_Balance_Ratio_StandardScaled,Credit_Age_Interaction_StandardScaled,Age_Squared_StandardScaled,CreditScore_Squared_StandardScaled,Tenure_Squared_StandardScaled,Active_Months_StandardScaled,CreditScore_MinMaxScaled,Age_MinMaxScaled,Tenure_MinMaxScaled,Balance_MinMaxScaled,EstimatedSalary_MinMaxScaled,Point Earned_MinMaxScaled,Age_Tenure_Interaction_MinMaxScaled,Salary_Balance_Ratio_MinMaxScaled,Credit_Age_Interaction_MinMaxScaled,Age_Squared_MinMaxScaled,CreditScore_Squared_MinMaxScaled,Tenure_Squared_MinMaxScaled,Active_Months_MinMaxScaled
6645,15567893,Lei,556,Germany,Male,33,3,124213.36,2,1,0,62627.55,0,0,2,GOLD,537,1,False,True,False,1,99,0.5041892901915689,18348,1089,309136,9,26-35,Fair,1,0,0,Regular,-0.9780682918292848,-0.5646648934149681,-0.695981771888179,0.7649333671763554,-0.6514387430959655,-0.3077066526044529,-0.7488572248291288,-0.6080315605818326,-0.885528848106084,-0.5683322722071109,-0.9822500391269935,-0.8144134730549238,-0.7877756916800193,0.41200000000000003,0.2027027027027027,0.30000000000000004,0.49507495254348094,0.31310975198131424,0.4744608399545971,0.11249999999999999,2.5205701825670395e-06,0.1555349207402003,0.09398034398034397,0.31105999999999995,0.09,0.0
6646,15648989,Moss,850,France,Male,37,4,126872.6,1,1,0,197266.58,0,0,1,DIAMOND,951,1,True,False,False,0,148,1.554827639477401,31450,1369,722500,16,36-45,Excellent,1,0,0,Regular,2.063883767202561,-0.18325053060976135,-0.35020386455104724,0.8075532960555661,1.6897994529189853,1.5248528082643882,-0.36584603514365316,-0.6080137176256909,0.7796036708025278,-0.27138111618917166,2.3082767438864877,-0.5816479042412513,-0.7877756916800193,0.9999999999999999,0.25675675675675674,0.4,0.505673837533,0.9863691982584335,0.9443813847900113,0.16818181818181818,7.773959458907563e-06,0.3727863633348809,0.12837837837837837,1.0,0.16,0.0
6647,15662021,Lucciano,685,Spain,Female,42,2,0.0,2,0,0,199992.48,0,0,2,SILVER,810,0,False,False,True,3,84,199992.48,28770,1764,469225,4,36-45,Good,0,0,0,New,0.35666577488877016,0.2935174228967471,-1.0417596792253108,-1.2258476714090278,1.7372001301113063,0.9007202382583336,-0.8661055482022336,2.7884255128799555,0.43900260602805985,0.14753212176470695,0.29211623893748523,-0.9806745936361185,-0.7877756916800193,0.67,0.3243243243243243,0.2,0.0,1.0,0.7843359818388196,0.09545454545454544,1.0,0.3283478145519666,0.1769041769041769,0.5778749999999999,0.04,0.0
6648,15691627,Tai,713,France,Female,37,8,0.0,1,1,1,16403.41,0,0,2,GOLD,444,0,True,False,False,1,296,16403.41,26381,1369,508369,64,36-45,Good,0,8,0,Loyal,0.6463754947965651,-0.18325053060976135,1.03290776479748,-1.2258476714090278,-1.455230349036253,-0.7193685604807868,0.7910040888043142,-0.3294615567590624,0.135384716570521,-0.27138111618917166,0.6037166211533523,1.0144588533382175,1.6923335261548371,0.7259999999999999,0.25675675675675674,0.8,0.0,0.08196697784638432,0.3688989784335982,0.33636363636363636,0.08202013352461252,0.28873449625257014,0.12837837837837837,0.6431150000000001,0.64,0.8
6649,15731751,Osinachi,437,France,Female,26,1,120923.52,1,0,1,78854.57,0,0,2,GOLD,310,0,True,False,False,1,26,0.6520974406183295,11362,676,190969,1,26-35,Poor,1,1,0,New,-2.209334601437413,-1.23214002832408,-1.3875375865624426,0.7122067434703407,-0.3692670798605832,-1.3125158255929237,-1.3194657319115721,-0.6080290486626334,-1.7733792356114697,-1.0063352273335713,-1.9229020513204937,-1.0804312659848354,-0.4777620394506622,0.17399999999999993,0.10810810810810811,0.1,0.4819626964876457,0.3942526011234073,0.21679909194097616,0.029545454545454545,3.260138742827077e-06,0.03969622603966308,0.04324324324324324,0.11411500000000002,0.01,0.1
6650,15635277,Coates,605,Spain,Male,47,7,142643.54,1,1,0,189310.27,0,0,3,PLATINUM,255,1,False,False,True,2,329,1.327146976673625,28435,2209,366025,49,46-55,Fair,1,0,0,Loyal,-0.4710762819906437,0.7702853764032556,0.6871298574603482,1.0603158677521032,1.5514471722219563,-1.5559717926165622,1.0489504002251446,-0.6080175843188146,0.39642747293125136,0.6194723518646461,-0.5293930458744269,0.5156754915946334,-0.7877756916800193,0.5099999999999999,0.39189189189189194,0.7000000000000001,0.5685317891419581,0.9465838487575562,0.15437003405221336,0.37386363636363634,6.635513338778308e-06,0.32279299595410227,0.23157248157248156,0.40587500000000004,0.49,0.0
6651,15655252,Larionova,758,Germany,Male,41,10,79857.64,1,1,1,78088.17,0,0,3,DIAMOND,824,1,False,True,False,0,410,0.9778299505225734,31078,1681,574564,100,36-45,Excellent,1,10,0,Loyal,1.1119804017912354,0.1981638321954454,1.7244635794717436,0.054039415601400305,-0.3825940100488494,0.9626908480461688,1.6820913464399105,-0.6080235167582515,0.7323262095726389,0.05950731480224638,1.130652736542156,2.2115389215228194,2.3123608306135512,0.816,0.3108108108108108,1.0,0.3182871579452837,0.3904202351324551,0.8002270147559591,0.4659090909090909,4.8888625331300105e-06,0.3666180274590436,0.1667076167076167,0.7534400000000001,1.0,1.0
6652,15803941,Seleznev,600,France,Male,46,10,95502.21,1,0,0,19842.18,0,0,2,DIAMOND,363,1,True,False,False,0,460,0.20776453482558335,27600,2116,360000,100,46-55,Fair,1,0,0,Loyal,-0.5228101605456071,0.6749317857019538,1.7244635794717436,0.3047766415553697,-1.3954335748667543,-1.0779128028246905,2.0729190910169266,-0.608036594753594,0.29030736506308685,0.5208421464729734,-0.5773542226282231,2.2115389215228194,-0.7877756916800193,0.4999999999999999,0.37837837837837845,1.0,0.3806414389204797,0.0991624700158865,0.27695800227014755,0.5227272727272727,1.0383906750894605e-06,0.3089474033295749,0.22014742014742011,0.3958333333333333,1.0,0.0
6653,15714380,Butcher,827,France,Male,38,5,0.0,2,0,0,103305.01,0,0,2,SILVER,785,1,True,False,False,3,190,103305.01,31426,1444,683929,25,36-45,Excellent,0,0,0,Regular,1.82590792584973,-0.08789693990845966,-0.004425957213915414,-1.2258476714090278,0.05590164006685368,0.7900584350657708,-0.037550729698959714,1.1463854256944248,0.7765535120135028,-0.19184062797008078,2.0012376486880354,-0.28237788719510093,-0.7877756916800193,0.9540000000000001,0.27027027027027034,0.5,0.0,0.5165164773235843,0.7559591373439274,0.2159090909090909,0.5165444718444129,0.3723884061816011,0.1375921375921376,0.9357150000000001,0.25,0.0
6654,15666559,Gould,608,Germany,Male,23,8,197715.93,2,1,1,116124.28,0,0,5,DIAMOND,845,1,False,True,False,0,184,0.5873259310672081,13984,529,369664,64,18-25,Fair,1,8,0,Loyal,-0.4400359548576657,-1.518200800427985,1.03290776479748,1.9429670556885639,0.2788159359365476,1.0556467627279216,-0.08445005904820163,-0.6080301486750257,-1.440149387910479,-1.1622345842429893,-0.5004252911512627,1.0144588533382175,1.6923335261548371,0.5159999999999999,0.0675675675675676,0.8,0.788032822410087,0.58061894910964,0.8240635641316686,0.20909090909090908,2.9362690174172377e-06,0.08317304503548453,0.025184275184275177,0.41194000000000003,0.64,0.8
6655,15799998,Cunningham,608,France,Female,30,8,85859.76,1,0,0,142730.27,0,0,5,DIAMOND,922,0,True,False,False,0,240,1.6623457560822894,18240,900,369664,64,26-35,Fair,1,0,0,Loyal,-0.4400359548576657,-0.8507256655188732,1.03290776479748,0.15023604603885157,0.7414675164685212,1.3964851165610153,0.3532770148780563,-0.6080118916490926,-0.8992545626566969,-0.7687743025192199,-0.5004252911512627,1.0144588533382175,-0.7877756916800193,0.5159999999999999,0.16216216216216217,0.8,0.3422096995636755,0.7136616046832471,0.9114642451759365,0.2727272727272727,8.311570256351226e-06,0.1537441135504411,0.07076167076167075,0.41194000000000003,0.64,0.0
6656,15703763,Sanderson,554,France,Male,44,7,85304.27,1,1,1,58076.52,0,0,4,GOLD,895,1,True,False,False,1,308,0.680808114199744,24376,1936,306916,49,36-45,Fair,1,7,0,Loyal,-0.99876184325127,0.48422460429935044,0.6871298574603482,0.14133314735610297,-0.7305766072592021,1.2769703691130474,0.884802747502798,-0.6080285610702187,-0.11943063226261644,0.32994497474715534,-0.999922041183994,0.5156754915946334,1.38231987392548,0.40800000000000003,0.35135135135135137,0.7000000000000001,0.3399956930720358,0.2903524286569367,0.8808172531214529,0.35,3.403697508611365e-06,0.255488492405651,0.198034398034398,0.30736,0.49,0.7000000000000001
6657,15795640,Mai,683,Germany,Female,35,1,132371.3,2,0,0,186123.57,0,0,1,GOLD,504,0,False,True,False,1,35,1.406061313431889,23905,1225,466489,1,26-35,Good,1,0,0,New,0.33597222346678485,-0.3739577120123647,-1.3875375865624426,0.8956815593669315,1.4960336434759396,-0.4537802328186359,-1.2491167378877093,-0.6080162441192581,-0.17928999849723376,-0.42409885356982613,0.2703366904564252,-1.0804312659848354,-0.7877756916800193,0.666,0.22972972972972977,0.1,0.5275899071212539,0.9306488269629749,0.4370034052213394,0.03977272727272727,7.0300998592086634e-06,0.24767858327253434,0.11068796068796069,0.573315,0.01,0.0
6658,15780056,Reid,660,Spain,Male,33,4,0.0,1,1,0,29664.45,0,0,4,DIAMOND,400,1,False,False,True,0,132,29664.45,21780,1089,435600,16,26-35,Good,0,0,0,Regular,0.09799638211395333,-0.5646648934149681,-0.35020386455104724,-1.2258476714090278,-1.2246341142974697,-0.9141333340996974,-0.49091091340829823,-0.10424975550114549,-0.44935614127549667,-0.5683322722071109,0.024449090664224116,-0.5816479042412513,-0.7877756916800193,0.62,0.2027027027027027,0.4,0.0,0.14827851059776206,0.318955732122588,0.15,0.14832782672511063,0.21244279365921603,0.09398034398034397,0.5218333333333334,0.16,0.0
6659,15777873,Downer,628,France,Female,31,5,0.0,1,0,0,147963.07,1,1,1,DIAMOND,404,0,True,False,False,0,155,147963.07,19468,961,394384,25,26-35,Fair,0,0,1,Regular,-0.23310044063781224,-0.7553720748175714,-0.004425957213915414,-1.2258476714090278,0.8324606796850645,-0.8964274455888874,-0.3111301509028709,1.9048117733477108,-0.7431881046182467,-0.704081372101026,-0.3036451601381768,-0.28237788719510093,-0.7877756916800193,0.5559999999999999,0.1756756756756757,0.5,0.0,0.7398281035838923,0.32349602724177073,0.17613636363636362,0.7398431679805709,0.17410625455992573,0.07825552825552826,0.45314000000000004,0.25,0.0
6660,15584749,Humphries,668,Germany,Male,39,4,79896.0,1,1,0,38466.39,0,0,4,GOLD,453,1,False,True,False,1,156,0.48144974154223563,26052,1521,446224,16,36-45,Good,1,0,0,Regular,0.18077058780189473,0.0074566507928420294,-0.35020386455104724,0.05465421549603432,-1.07157717288136,-0.6795303113314641,-0.30331359601133057,-0.608031946766831,0.09357212317096877,-0.11017906006514748,0.10901996897664422,-0.5816479042412513,-0.7877756916800193,0.636,0.2837837837837838,0.4,0.3184400487066283,0.19229241392552987,0.3791146424517594,0.17727272727272728,2.406868164070919e-06,0.2832791669430258,0.14705159705159704,0.5395399999999999,0.16,0.0
6661,15765258,Bochsa,776,France,Female,29,5,0.0,2,1,1,143301.49,0,0,1,GOLD,580,0,True,False,False,1,145,143301.49,22504,841,602176,25,26-35,Excellent,0,5,0,Regular,1.2982223645891036,-0.9460792562201749,-0.004425957213915414,-1.2258476714090278,0.7514004614869728,-0.11736835111324478,-0.3892956998182741,1.8256443152518236,-0.3573430178065732,-0.8313461532515714,1.350454232397064,-0.28237788719510093,0.762292569466766,0.852,0.14864864864864863,0.5,0.0,0.716517977466848,0.5232690124858116,0.16477272727272727,0.716534391559598,0.22444783444982425,0.0635135135135135,0.7994600000000001,0.25,0.5
6662,15623346,Czajkowski,820,France,Male,36,4,0.0,2,1,0,31422.69,0,0,2,SILVER,366,1,True,False,False,3,144,31422.69,29520,1296,672400,16,36-45,Excellent,0,0,0,Regular,1.7534804958727812,-0.27860412131106305,-0.35020386455104724,-1.2258476714090278,-1.1940600775878965,-1.064633386441583,-0.3971122547098144,-0.0743896240601937,0.5343200681850938,-0.34880052472242007,1.9094626434109372,-0.5816479042412513,-0.7877756916800193,0.9400000000000001,0.24324324324324326,0.4,0.0,0.15707055023754765,0.2803632236095346,0.16363636363636364,0.1571193572908011,0.3407839755919613,0.1194103194103194,0.9165000000000001,0.16,0.0
6663,15614054,Pankhurst,665,France,Male,36,1,0.0,2,0,1,121505.61,0,0,2,PLATINUM,350,1,True,False,False,2,36,121505.61,23940,1296,442225,1,36-45,Good,0,1,0,New,0.1497302606689167,-0.27860412131106305,-1.3875375865624426,-1.2258476714090278,0.3723918874370979,-1.1354569404848232,-1.241300182996169,1.4554856101426161,-0.17484185026323884,-0.34880052472242007,0.07718648419018262,-1.0804312659848354,-0.4777620394506622,0.63,0.24324324324324326,0.1,0.0,0.6075281689401337,0.2622020431328036,0.04090909090909091,0.6075508937287437,0.24825893745440075,0.1194103194103194,0.532875,0.01,0.1
6664,15766185,She,850,Germany,Male,31,4,146587.3,1,1,1,89874.82,0,0,2,GOLD,687,1,False,True,False,1,124,0.6131104597024456,26350,961,722500,16,26-35,Excellent,1,4,0,Regular,2.063883767202561,-0.7553720748175714,-0.35020386455104724,1.1235229384627856,-0.17763594415176412,0.3562641665509243,-0.5534433525406208,-0.6080297107772336,0.13144492813469694,-0.704081372101026,2.3082767438864877,-0.5816479042412513,0.452278917237409,0.9999999999999999,0.1756756756756757,0.4,0.5842503623682428,0.44935911379536747,0.64472190692395,0.1409090909090909,3.065196508327814e-06,0.28822046826291703,0.07825552825552826,1.0,0.16,0.4
6665,15667632,Birdseye,703,France,Female,42,7,0.0,2,0,1,72500.68,0,0,3,DIAMOND,449,0,True,False,False,0,294,72500.68,29526,1764,494209,49,36-45,Good,0,7,0,Loyal,0.5429077376866382,0.2935174228967471,0.6871298574603482,-1.2258476714090278,-0.47975487794764216,-0.6972361998422743,0.7753709790212335,0.6232365138561913,0.5350826078823501,0.14753212176470695,0.49099790533032256,0.5156754915946334,1.38231987392548,0.7060000000000001,0.3243243243243243,0.7000000000000001,0.0,0.3624801168511592,0.37457434733257666,0.33409090909090905,0.3625170303400588,0.34088346488028126,0.1769041769041769,0.619515,0.49,0.7000000000000001
6666,15599024,Hope,506,Spain,Male,32,8,0.0,2,0,1,182692.8,0,0,4,DIAMOND,671,1,False,False,True,0,256,182692.8,16192,1024,256036,64,26-35,Poor,0,8,0,Loyal,-1.4954070773789185,-0.6600184841162697,1.03290776479748,-1.2258476714090278,1.4363759813125814,0.28544061250768404,0.47834189314270137,2.4946256228271717,-1.159534779320171,-0.6372673619969896,-1.4049452234633553,1.0144588533382175,1.6923335261548371,0.31199999999999994,0.1891891891891892,0.8,0.0,0.9134933386138375,0.626560726447219,0.2909090909090909,0.9134983474971198,0.1197851031372289,0.08599508599508598,0.22255999999999998,0.64,0.8
6667,15798709,Gill,588,Spain,Male,32,3,109109.33,1,0,1,4993.94,0,0,3,GOLD,447,1,False,False,True,1,96,0.045769635194027915,18816,1024,345744,9,26-35,Fair,1,3,0,Regular,-0.6469714690775192,-0.6600184841162697,-0.695981771888179,0.5228594346281594,-1.653629631623826,-0.7060891440976792,-0.7723068895037497,-0.6080393459075863,-0.8260507517200948,-0.6372673619969896,-0.6908371331347989,-0.8144134730549238,0.1422652650080519,0.47599999999999987,0.1891891891891892,0.30000000000000004,0.4348750921140931,0.024914179304123537,0.37230419977298523,0.10909090909090909,2.2838572036383848e-07,0.16329508522915698,0.08599508599508598,0.3720733333333333,0.09,0.30000000000000004
6668,15741921,Moon,622,Spain,Female,26,8,0.0,2,1,1,124964.82,0,0,1,SILVER,471,0,False,False,True,3,208,124964.82,16172,676,386884,64,26-35,Fair,0,8,0,Loyal,-0.29518109490376826,-1.23214002832408,1.03290776479748,-1.2258476714090278,0.4325440927822856,-0.5998538130328189,0.10314725834876604,1.5142332585193197,-1.1620765783110252,-1.0063352273335713,-0.3633478697902053,1.0144588533382175,1.6923335261548371,0.5439999999999999,0.10810810810810811,0.8,0.0,0.6248258708706681,0.3995459704880817,0.23636363636363636,0.624847594092825,0.11945347217616237,0.04324324324324324,0.44064,0.64,0.8
6669,15793671,Watt,606,France,Male,34,5,0.0,1,1,0,161971.42,0,0,1,SILVER,891,1,True,False,False,3,170,161971.42,20604,1156,367236,25,26-35,Fair,0,0,0,Regular,-0.46072950627965104,-0.4693113027136664,-0.004425957213915414,-1.2258476714090278,1.0760518885874613,1.2592644806022373,-0.1938818275297661,2.142715115480103,-0.5988139219377259,-0.4972761027313897,-0.519753048355946,-0.28237788719510093,-0.7877756916800193,0.5119999999999999,0.21621621621621623,0.5,0.0,0.8098765432098766,0.8762769580022702,0.19318181818181818,0.8098875516823921,0.19294289314850438,0.1022113022113022,0.4078933333333334,0.25,0.0
6670,15797900,Chinomso,517,France,Male,56,9,142147.32,1,0,0,39488.04,1,1,3,PLATINUM,727,1,True,False,False,2,504,0.2777946302847617,28952,3136,267289,81,56+,Poor,1,0,0,Loyal,-1.381592544557999,1.6284676927149706,1.378685672134612,1.0523628958095774,-1.0538117002471714,0.5333230516590249,2.416847506244701,-0.6080354054348119,0.4621329768448334,1.6025927862526093,-1.3153672779014518,1.5797466633142794,-0.7877756916800193,0.33399999999999996,0.5135135135135136,0.9,0.5665540140221873,0.19740115180999784,0.6901248581157775,0.5727272727272728,1.388554318703294e-06,0.33136565629767195,0.34545454545454546,0.241315,0.81,0.0
6671,15667932,Bellucci,758,Spain,Female,43,10,0.0,2,1,1,55313.44,0,0,2,GOLD,995,0,False,False,True,1,430,55313.44,32594,1849,574564,100,36-45,Excellent,0,10,0,Loyal,1.1119804017912354,0.38887101359804876,1.7244635794717436,-1.2258476714090278,-0.7786238075000608,1.7196175818832988,1.8384224442707169,0.3313461885836547,0.9249945730793903,0.23767800841300993,1.130652736542156,2.2115389215228194,2.3123608306135512,0.816,0.3378378378378379,1.0,0.0,0.2765357091602248,0.9943246311010216,0.4886363636363636,0.27657759897695844,0.39175565430788617,0.18734643734643733,0.7534400000000001,1.0,1.0
6672,15795933,Barese,677,France,Female,49,3,0.0,2,1,1,187811.71,0,0,3,GOLD,643,0,True,False,False,1,147,187811.71,33173,2401,458329,9,46-55,Good,0,3,0,Regular,0.2738915692008288,0.9609925578058589,-0.695981771888179,-1.2258476714090278,1.5253887112317057,0.16149939293201365,-0.3736625900351935,2.581559901102267,0.9985796538646206,0.8230960017055188,0.20538014235501822,-0.8144134730549238,0.1422652650080519,0.654,0.4189189189189189,0.30000000000000004,0.0,0.9390903331268134,0.5947786606129398,0.16704545454545452,0.9390938599004427,0.4013563706307621,0.25515970515970515,0.559715,0.09,0.30000000000000004
6673,15660403,Fleming,827,Spain,Female,35,0,0.0,2,0,1,184514.01,0,0,3,DIAMOND,520,0,False,False,True,0,0,184514.01,28945,1225,683929,0,26-35,Excellent,0,0,0,New,1.82590792584973,-0.3739577120123647,-1.7333154938995745,-1.2258476714090278,1.4680450034004888,-0.3829566787753957,-1.5226961590916204,2.525555171683742,0.46124334719803445,-0.42409885356982613,2.0012376486880354,-1.1136834901010744,-0.7877756916800193,0.9540000000000001,0.22972972972972977,0.0,0.0,0.92260025832467,0.4551645856980704,0.0,0.9226047399017637,0.3312495854612987,0.11068796068796069,0.9357150000000001,0.0,0.0
6674,15736299,Bell,729,France,Female,36,8,109106.8,1,0,0,121311.12,0,0,3,DIAMOND,456,0,True,False,False,0,288,1.1118464491081297,26244,1296,531441,64,36-45,Good,1,0,0,Loyal,0.8119239061724478,-0.27860412131106305,1.03290776479748,0.5228188860428251,0.36900990067781303,-0.6662508949483567,0.7284716496719916,-0.6080212407605133,0.11797339348316947,-0.34880052472242007,0.7873780767655659,1.0144588533382175,-0.7877756916800193,0.7579999999999999,0.24324324324324326,0.8,0.43486500833864467,0.6065556260622889,0.38251986379114644,0.32727272727272727,5.558970222422559e-06,0.28646282416926444,0.1194103194103194,0.6815683333333333,0.64,0.0
6675,15759034,Li Fonti,654,France,Male,36,2,112262.84,1,1,0,12873.39,0,0,1,DIAMOND,883,1,True,False,False,0,72,0.11467085038245618,23544,1296,427716,4,36-45,Good,1,0,0,New,0.035915727847997285,-0.27860412131106305,-1.0417596792253108,0.5734010825876814,-1.5166138695257925,1.2238527035806173,-0.9599042069007174,-0.6080381757605405,-0.22516947028215278,-0.34880052472242007,-0.03831039772198824,-0.9806745936361185,-0.7877756916800193,0.608,0.24324324324324326,0.2,0.44744398014349174,0.06431519210084562,0.8671963677639047,0.08181818181818182,5.729047503837918e-07,0.24169264442528354,0.1194103194103194,0.5086933333333334,0.04,0.0
6676,15724663,Christmas,654,Spain,Female,36,5,0.0,2,0,0,157238.05,0,0,2,SILVER,596,0,False,False,True,3,180,157238.05,23544,1296,427716,25,36-45,Good,0,0,0,Regular,0.035915727847997285,-0.27860412131106305,-0.004425957213915414,-1.2258476714090278,0.9937433140242654,-0.04654479707000454,-0.11571627861436291,2.0623284502019508,-0.22516947028215278,-0.34880052472242007,-0.03831039772198824,-0.28237788719510093,-0.7877756916800193,0.608,0.24324324324324326,0.5,0.0,0.7862074328098332,0.5414301929625426,0.20454545454545453,0.7862198117642225,0.24169264442528354,0.1194103194103194,0.5086933333333334,0.25,0.0
